team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VAN,2008,VAN,2008020059,VAN,BUF,AWAY,20081017,Team Level,other,0.3672,0.1667,0.25,131.0,0.563,0.123,0.053,0.071,0.025,0.57,0.157,0.123,0.123,0.123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.018,0.0,0.0,0.141,0.141,0.141,2.198,0.212,0.167,0.364,0.072,1.283,0.903,0.212,0.212,0.212,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.017,0.195,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.054,0.0,0.0,0.266,0.266,0.266
VAN,2008,VAN,2008020059,VAN,BUF,AWAY,20081017,Team Level,all,0.3262,0.4762,0.48,3600.0,25.463,1.287,1.869,5.977,0.787,15.304,10.776,1.286,1.262,1.26,25.0,11.0,14.0,50.0,2.0,0.0,0.0,3.0,0.0,12.0,19.0,23.0,34.0,7.0,17.0,24.0,17.0,5.0,4.0,31.0,5.0,0.0,0.715,0.573,0.0,2.0,0.0,0.0,47.048,36.0,34.893,1.0,0.414,0.0,0.0,1.701,1.67,1.666,27.086,2.658,1.856,6.008,0.878,14.986,11.679,2.583,2.704,2.628,31.0,8.0,16.0,55.0,5.0,4.0,2.0,2.0,1.0,12.0,15.0,26.0,34.0,5.0,13.0,24.0,25.0,3.0,11.0,29.0,6.0,4.0,0.918,0.74,1.0,2.0,1.0,2.0,59.134,39.0,40.524,4.0,0.418,0.95,0.95,2.061,2.096,2.083
VAN,2008,VAN,2008020059,VAN,BUF,AWAY,20081017,Team Level,5on5,0.3698,0.4815,0.4746,2910.0,19.748,1.104,1.159,5.01,0.621,11.167,8.939,1.103,1.078,1.078,20.0,8.0,11.0,39.0,2.0,0.0,0.0,3.0,0.0,6.0,17.0,18.0,26.0,6.0,15.0,16.0,15.0,5.0,4.0,24.0,4.0,0.0,0.654,0.45,0.0,2.0,0.0,0.0,36.048,28.0,26.893,1.0,0.238,0.0,0.0,1.342,1.311,1.311,21.178,1.881,1.416,4.88,0.682,11.615,9.592,1.817,1.927,1.862,24.0,7.0,11.0,42.0,3.0,3.0,1.0,1.0,1.0,11.0,12.0,21.0,28.0,5.0,13.0,19.0,25.0,2.0,10.0,24.0,4.0,3.0,0.719,0.545,0.617,1.0,1.0,1.0,46.134,31.0,32.524,3.0,0.289,0.568,0.568,1.537,1.572,1.56
VAN,2008,VAN,2008020059,VAN,BUF,AWAY,20081017,Team Level,4on5,0.0,0.1111,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.565,0.273,0.764,0.125,2.089,1.184,0.554,0.565,0.554,5.0,0.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.183,0.0,0.382,1.0,0.0,1.0,8.0,5.0,5.0,1.0,0.075,0.382,0.382,0.258,0.258,0.257
VAN,2008,VAN,2008020059,VAN,BUF,AWAY,20081017,Team Level,5on4,1.0,1.0,1.0,360.0,5.152,0.061,0.657,0.895,0.141,3.567,1.679,0.06,0.061,0.06,5.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.158,0.0,0.0,0.219,0.219,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020076,VAN,CHI,AWAY,20081019,Team Level,other,0.2581,0.5,0.3333,369.0,1.522,0.088,0.104,0.25,0.042,1.141,0.376,0.087,0.088,0.087,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.035,0.0,0.0,0.123,0.123,0.121,2.217,0.253,0.14,0.382,0.06,1.13,1.1,0.245,0.253,0.245,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.118,0.134,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.033,0.0,0.0,0.221,0.221,0.212
VAN,2008,VAN,2008020076,VAN,CHI,AWAY,20081019,Team Level,all,0.4649,0.6023,0.5152,3600.0,23.453,1.878,1.728,5.997,1.789,11.195,9.544,1.867,1.907,1.897,30.0,4.0,19.0,53.0,2.0,3.0,0.0,9.0,1.0,7.0,12.0,28.0,32.0,10.0,26.0,22.0,14.0,6.0,1.0,28.0,5.0,1.0,1.024,0.648,0.205,1.0,1.0,0.0,52.726,34.0,33.84,0.0,0.384,0.058,0.058,2.072,2.099,2.086,22.889,2.162,1.756,5.203,0.696,12.402,8.846,2.07,2.159,2.066,26.0,6.0,3.0,35.0,4.0,3.0,1.0,4.0,0.0,9.0,12.0,22.0,28.0,10.0,26.0,24.0,22.0,8.0,4.0,23.0,7.0,2.0,0.752,0.929,0.481,1.0,2.0,1.0,35.46,32.0,32.481,4.0,0.406,0.623,0.623,1.88,1.875,1.842
VAN,2008,VAN,2008020076,VAN,CHI,AWAY,20081019,Team Level,5on5,0.6473,0.6379,0.5652,2532.0,17.83,1.595,1.341,5.071,1.617,8.237,6.269,1.587,1.625,1.616,23.0,3.0,11.0,37.0,2.0,3.0,0.0,7.0,0.0,4.0,10.0,21.0,24.0,8.0,22.0,16.0,13.0,4.0,1.0,20.0,5.0,1.0,0.742,0.648,0.205,1.0,1.0,0.0,36.726,26.0,25.84,0.0,0.282,0.058,0.058,1.688,1.714,1.704,14.41,0.869,0.887,3.478,0.461,8.119,6.186,0.863,0.865,0.86,15.0,5.0,1.0,21.0,2.0,1.0,0.0,2.0,0.0,6.0,9.0,13.0,18.0,8.0,22.0,15.0,20.0,5.0,2.0,17.0,3.0,0.0,0.499,0.37,0.0,1.0,1.0,0.0,21.46,20.0,20.481,2.0,0.178,0.142,0.142,0.905,0.901,0.896
VAN,2008,VAN,2008020076,VAN,CHI,AWAY,20081019,Team Level,4on5,0.1332,0.2308,0.2727,312.0,2.091,0.16,0.077,0.275,0.06,0.65,1.778,0.16,0.16,0.16,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.016,0.0,0.0,0.177,0.177,0.177,6.261,1.041,0.73,1.342,0.175,3.152,1.561,0.962,1.041,0.962,8.0,0.0,2.0,10.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,3.0,2.0,0.135,0.425,0.481,0.0,1.0,1.0,10.0,8.0,8.0,0.0,0.194,0.481,0.481,0.754,0.754,0.735
VAN,2008,VAN,2008020076,VAN,CHI,AWAY,20081019,Team Level,5on4,1.0,1.0,1.0,387.0,2.01,0.033,0.207,0.401,0.07,1.166,1.122,0.033,0.033,0.033,3.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.051,0.0,0.0,0.084,0.084,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020084,VAN,CBJ,AWAY,20081021,Team Level,other,0.48,0.6667,0.6667,129.0,1.489,0.06,0.067,0.196,0.053,0.982,0.642,0.06,0.06,0.06,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.022,0.0,0.0,0.083,0.083,0.083,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.065,0.065,0.065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.065,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020084,VAN,CBJ,AWAY,20081021,Team Level,all,0.3944,0.4348,0.4306,3600.0,22.77,1.975,1.5,4.421,0.659,12.875,9.57,1.973,1.975,1.973,25.0,6.0,9.0,40.0,2.0,0.0,0.0,2.0,0.0,10.0,17.0,23.0,29.0,6.0,18.0,28.0,28.0,5.0,2.0,25.0,5.0,1.0,0.603,0.576,0.796,0.0,1.0,1.0,39.059,31.0,30.256,1.0,0.339,0.0,0.0,2.314,2.314,2.31,28.737,3.033,1.916,6.243,0.997,15.675,12.201,2.939,3.035,2.94,33.0,8.0,11.0,52.0,4.0,3.0,1.0,0.0,1.0,10.0,23.0,29.0,37.0,6.0,18.0,22.0,22.0,3.0,8.0,30.0,7.0,4.0,0.861,0.862,1.31,2.0,1.0,1.0,53.278,41.0,42.178,6.0,0.41,1.106,1.106,2.272,2.271,2.258
VAN,2008,VAN,2008020084,VAN,CBJ,AWAY,20081021,Team Level,5on5,0.3059,0.4028,0.3704,2770.0,14.539,1.05,0.901,3.119,0.431,8.045,6.454,1.049,1.05,1.048,16.0,4.0,9.0,29.0,1.0,0.0,0.0,1.0,0.0,5.0,13.0,15.0,19.0,5.0,16.0,21.0,25.0,3.0,1.0,15.0,5.0,0.0,0.474,0.576,0.0,0.0,1.0,0.0,28.059,20.0,19.256,1.0,0.185,0.0,0.0,1.235,1.235,1.232,24.608,2.383,1.577,5.415,0.83,13.509,10.286,2.289,2.385,2.29,28.0,6.0,9.0,43.0,2.0,3.0,1.0,0.0,1.0,10.0,18.0,26.0,32.0,6.0,18.0,16.0,20.0,1.0,6.0,26.0,4.0,4.0,0.65,0.423,1.31,1.0,0.0,1.0,44.278,34.0,35.178,6.0,0.329,1.106,1.106,1.606,1.605,1.592
VAN,2008,VAN,2008020084,VAN,CBJ,AWAY,20081021,Team Level,4on5,0.0169,0.125,0.1667,355.0,0.694,0.007,0.019,0.094,0.022,0.239,0.619,0.007,0.007,0.007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.013,0.013,0.013,3.238,0.406,0.254,0.759,0.149,1.921,1.511,0.406,0.406,0.406,4.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.146,0.26,0.0,0.0,1.0,0.0,7.0,5.0,5.0,0.0,0.062,0.0,0.0,0.467,0.467,0.467
VAN,2008,VAN,2008020084,VAN,CBJ,AWAY,20081021,Team Level,5on4,0.8274,0.8889,0.8889,346.0,6.048,0.858,0.513,1.012,0.153,3.609,1.855,0.857,0.858,0.857,7.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,0.0,1.0,0.061,0.0,0.796,0.0,0.0,1.0,8.0,8.0,8.0,0.0,0.125,0.0,0.0,0.983,0.983,0.982,0.891,0.179,0.085,0.069,0.018,0.245,0.404,0.179,0.179,0.179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.019,0.0,0.0,0.198,0.198,0.198
VAN,2008,VAN,2008020118,VAN,EDM,HOME,20081025,Team Level,other,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.139,0.128,0.104,0.473,0.065,0.985,1.246,0.128,0.128,0.128,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.026,0.0,0.0,0.154,0.154,0.154
VAN,2008,VAN,2008020118,VAN,EDM,HOME,20081025,Team Level,all,0.5442,0.4906,0.5,3600.0,30.174,3.331,2.551,7.001,1.127,16.045,11.945,3.216,3.326,3.211,30.0,12.0,10.0,52.0,6.0,4.0,1.0,11.0,1.0,7.0,13.0,24.0,36.0,7.0,20.0,38.0,8.0,15.0,3.0,29.0,8.0,5.0,0.983,1.014,1.334,2.0,3.0,1.0,52.884,42.0,42.507,1.0,0.568,0.555,0.555,3.344,3.332,3.271,29.044,2.79,2.164,6.262,1.175,16.648,12.961,2.676,2.843,2.724,28.0,14.0,12.0,54.0,3.0,2.0,0.0,8.0,4.0,18.0,7.0,25.0,39.0,10.0,34.0,27.0,21.0,4.0,9.0,30.0,8.0,4.0,0.737,0.91,1.143,1.0,1.0,1.0,53.675,42.0,41.837,4.0,0.49,0.587,0.587,2.693,2.74,2.711
VAN,2008,VAN,2008020118,VAN,EDM,HOME,20081025,Team Level,5on5,0.4028,0.4923,0.4808,2562.0,18.036,1.502,1.246,4.235,0.562,9.844,7.611,1.495,1.497,1.49,18.0,7.0,7.0,32.0,2.0,2.0,1.0,8.0,1.0,3.0,9.0,16.0,23.0,7.0,20.0,28.0,7.0,14.0,1.0,19.0,4.0,2.0,0.567,0.442,0.493,0.0,1.0,1.0,32.884,25.0,25.507,0.0,0.251,0.265,0.265,1.488,1.476,1.472,19.491,2.227,1.347,4.477,0.862,10.296,7.792,2.113,2.279,2.162,20.0,7.0,6.0,33.0,3.0,2.0,0.0,6.0,1.0,10.0,5.0,17.0,24.0,9.0,32.0,17.0,17.0,2.0,6.0,16.0,8.0,3.0,0.47,0.91,0.847,1.0,1.0,1.0,32.675,27.0,26.837,4.0,0.278,0.587,0.587,1.918,1.964,1.937
VAN,2008,VAN,2008020118,VAN,EDM,HOME,20081025,Team Level,4on5,0.5084,0.0625,0.0909,371.0,0.956,0.394,0.078,0.08,0.02,0.186,0.242,0.394,0.394,0.394,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.394,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.018,0.0,0.0,0.411,0.411,0.411,6.455,0.381,0.673,1.221,0.22,5.127,2.379,0.38,0.381,0.38,5.0,5.0,5.0,15.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,5.0,10.0,1.0,2.0,5.0,0.0,0.0,2.0,9.0,0.0,1.0,0.085,0.0,0.296,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.177,0.0,0.0,0.558,0.558,0.556
VAN,2008,VAN,2008020118,VAN,EDM,HOME,20081025,Team Level,5on4,0.9631,0.8636,0.8889,560.0,11.183,1.436,1.226,2.686,0.545,6.015,4.092,1.327,1.436,1.327,11.0,5.0,3.0,19.0,4.0,2.0,0.0,3.0,0.0,4.0,3.0,7.0,12.0,0.0,0.0,7.0,0.0,0.0,1.0,10.0,4.0,2.0,0.416,0.571,0.448,2.0,2.0,0.0,19.0,16.0,16.0,0.0,0.299,0.29,0.29,1.445,1.445,1.387,0.958,0.055,0.04,0.092,0.029,0.239,1.544,0.055,0.055,0.055,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.009,0.0,0.0,0.063,0.063,0.063
VAN,2008,VAN,2008020131,VAN,BOS,HOME,20081028,Team Level,other,0.5431,0.8333,0.75,86.0,2.158,0.126,0.191,0.515,0.092,1.545,0.532,0.125,0.126,0.125,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.048,0.0,0.0,0.174,0.174,0.173,0.712,0.106,0.056,0.086,0.018,0.513,0.221,0.106,0.106,0.106,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.106,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.019,0.0,0.0,0.124,0.124,0.124
VAN,2008,VAN,2008020131,VAN,BOS,HOME,20081028,Team Level,all,0.6725,0.5701,0.5513,3600.0,30.121,2.173,1.959,7.848,1.381,17.786,11.854,2.146,2.044,2.019,31.0,12.0,18.0,61.0,0.0,2.0,0.0,6.0,1.0,16.0,18.0,31.0,43.0,2.0,4.0,30.0,10.0,6.0,6.0,35.0,7.0,1.0,1.172,0.739,0.262,0.0,0.0,0.0,57.47,43.0,40.374,5.0,0.417,0.089,0.109,2.481,2.336,2.313,24.615,1.058,1.481,5.851,0.773,14.69,11.148,1.054,1.142,1.139,30.0,5.0,11.0,46.0,1.0,0.0,0.0,8.0,3.0,10.0,13.0,29.0,34.0,3.0,6.0,27.0,19.0,6.0,8.0,31.0,4.0,0.0,0.555,0.503,0.0,0.0,1.0,0.0,49.385,35.0,37.431,5.0,0.323,0.0,0.0,1.381,1.484,1.479
VAN,2008,VAN,2008020131,VAN,BOS,HOME,20081028,Team Level,5on5,0.6603,0.5647,0.5714,2931.0,25.039,1.753,1.609,6.785,1.204,14.639,10.01,1.728,1.624,1.601,29.0,7.0,12.0,48.0,0.0,2.0,0.0,6.0,1.0,13.0,14.0,29.0,36.0,2.0,4.0,24.0,10.0,5.0,4.0,30.0,5.0,1.0,0.956,0.535,0.262,0.0,0.0,0.0,44.47,36.0,33.374,4.0,0.329,0.089,0.109,1.973,1.829,1.808,18.902,0.902,1.026,4.502,0.597,10.795,9.178,0.899,0.986,0.983,22.0,5.0,10.0,37.0,0.0,0.0,0.0,5.0,2.0,9.0,11.0,22.0,27.0,3.0,6.0,22.0,18.0,5.0,8.0,24.0,3.0,0.0,0.504,0.397,0.0,0.0,0.0,0.0,40.385,27.0,29.431,5.0,0.204,0.0,0.0,1.106,1.209,1.205
VAN,2008,VAN,2008020131,VAN,BOS,HOME,20081028,Team Level,4on5,0.2308,0.1111,0.125,240.0,0.655,0.015,0.027,0.09,0.017,0.228,0.622,0.015,0.015,0.015,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.009,0.0,0.0,0.024,0.024,0.024,5.001,0.05,0.399,1.262,0.157,3.382,1.748,0.05,0.05,0.05,7.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,7.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.1,0.0,0.0,0.151,0.151,0.15
VAN,2008,VAN,2008020131,VAN,BOS,HOME,20081028,Team Level,5on4,1.0,1.0,1.0,343.0,2.269,0.278,0.131,0.459,0.068,1.374,0.69,0.278,0.278,0.278,1.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.074,0.204,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.031,0.0,0.0,0.309,0.309,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020146,VAN,L.A,AWAY,20081030,Team Level,other,1.0,1.0,1.0,220.0,4.372,0.428,0.334,0.893,0.181,2.542,1.621,0.403,0.428,0.403,4.0,2.0,2.0,8.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.173,0.255,0.0,0.0,1.0,0.0,8.0,6.0,6.0,0.0,0.121,0.0,0.0,0.549,0.549,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020146,VAN,L.A,AWAY,20081030,Team Level,all,0.5742,0.413,0.4167,3600.0,21.68,4.061,1.396,4.271,0.763,11.545,7.964,2.915,4.15,3.003,18.0,12.0,8.0,38.0,4.0,2.0,1.0,5.0,0.0,7.0,12.0,14.0,26.0,9.0,18.0,26.0,17.0,4.0,8.0,20.0,6.0,4.0,0.516,0.779,2.766,0.0,2.0,2.0,40.526,30.0,31.659,5.0,0.388,1.054,1.054,3.395,3.479,3.049,29.108,3.012,2.293,6.47,1.039,16.849,11.403,2.932,2.906,2.829,28.0,14.0,12.0,54.0,0.0,1.0,0.0,11.0,2.0,15.0,13.0,28.0,42.0,7.0,16.0,23.0,29.0,6.0,9.0,25.0,17.0,0.0,0.855,2.156,0.0,0.0,0.0,0.0,50.355,42.0,39.689,3.0,0.548,0.06,0.06,3.434,3.316,3.23
VAN,2008,VAN,2008020146,VAN,L.A,AWAY,20081030,Team Level,5on5,0.3893,0.3333,0.3429,2075.0,8.691,0.717,0.502,1.965,0.28,4.67,3.867,0.715,0.805,0.803,7.0,5.0,3.0,15.0,1.0,1.0,0.0,3.0,0.0,1.0,6.0,6.0,11.0,7.0,14.0,11.0,14.0,2.0,5.0,8.0,4.0,0.0,0.193,0.524,0.0,0.0,1.0,0.0,17.526,12.0,13.659,4.0,0.102,0.187,0.187,0.632,0.716,0.716,15.8,1.125,0.929,4.224,0.64,9.042,7.04,1.106,1.02,1.002,17.0,6.0,7.0,30.0,0.0,1.0,0.0,6.0,1.0,9.0,6.0,17.0,23.0,4.0,10.0,12.0,20.0,5.0,6.0,18.0,5.0,0.0,0.517,0.609,0.0,0.0,0.0,0.0,26.355,23.0,20.689,2.0,0.19,0.06,0.06,1.255,1.136,1.124
